funnel_search_id,created_at,tasker_id,position,hourly_rate,num_completed_tasks,hired,category
0-0-26e1b63e-8278-4cb5-92ab-4ac41d2422aa,9/19/17 17:46,1008862713,10,135,180,0,Moving Help
0-0-26e1b63e-8278-4cb5-92ab-4ac41d2422aa,9/19/17 17:46,1013283344,11,170,74,0,Moving Help
0-0-26e1b63e-8278-4cb5-92ab-4ac41d2422aa,9/19/17 17:46,1014586046,12,200,366,0,Moving Help
0-0-26e1b63e-8278-4cb5-92ab-4ac41d2422aa,9/19/17 17:46,1008530523,13,190,236,0,Moving Help
0-0-26e1b63e-8278-4cb5-92ab-4ac41d2422aa,9/19/17 17:46,1014278760,14,105,32,0,Moving Help
0-0-26e1b63e-8278-4cb5-92ab-4ac41d2422aa,9/19/17 17:46,1009592218,15,145,231,0,Moving Help
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1013165984,1,50,503,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1014315490,2,55,263,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1012844094,3,100,0,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1012043028,4,38,46,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1014629676,5,43,39,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1010639046,6,56,265,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1012062653,7,45,14,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1014093099,8,37,12,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1008782548,9,58,1398,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1009549431,10,58,526,1,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1014675294,11,38,69,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1009198916,12,34,33,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1009226132,13,60,1240,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1013356085,14,43,12,0,Mounting
0-0-621e00ce-7eb2-4f82-9f1f-18fc565a98d6,9/19/17 17:54,1012170634,15,38,0,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1014315490,1,55,263,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1012043028,2,38,46,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1012844094,3,100,0,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1010639046,4,56,265,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1012062653,5,45,14,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1014093099,6,37,12,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1008782548,7,58,1398,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1009226132,8,60,1240,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1013356085,9,43,12,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1008944332,10,60,797,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1007030973,11,40,15,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1013147394,12,48,15,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1009562467,13,60,493,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1009626568,14,60,424,0,Mounting
0-0-51acf9b2-43a1-4259-af7e-d788ae1e12b2,9/19/17 17:54,1012170634,15,38,0,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1014315490,1,55,263,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1012043028,2,38,46,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1012844094,3,100,0,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1010639046,4,56,265,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1014093099,5,37,12,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1009549431,6,58,526,1,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1014675294,7,38,69,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1009198916,8,34,33,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1011998806,9,45,10,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1008944332,10,60,797,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1007030973,11,40,15,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1013147394,12,48,15,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1009562467,13,60,493,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1009626568,14,60,424,0,Mounting
0-0-619ed67a-abb6-4b0d-83f3-4c7c1844b695,9/19/17 17:55,1007303362,15,60,203,0,Mounting
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1008724560,1,49,540,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1009270533,2,40,224,1,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1013640473,3,34,0,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1007963084,4,50,328,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1014291572,5,45,156,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1013488289,6,45,27,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1013404271,7,35,10,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1008887321,8,55,476,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1012665165,9,30,7,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1014881086,10,36,12,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1009687763,11,43,66,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1009703886,12,45,212,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1014983247,13,40,59,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1014439622,14,55,214,0,Moving Help
0-0-4f6d31e7-e980-45dd-ad3b-284a1072d1d0,9/19/17 18:50,1012721277,15,40,17,0,Moving Help
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1013165984,1,50,503,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1012034772,2,26,33,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1012170634,3,38,0,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1006892359,4,51,228,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1014508755,5,49,131,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1015018182,6,35,24,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1010639046,7,56,265,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1008269079,8,55,491,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1009549431,9,58,526,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1008723682,10,60,368,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1013356085,11,43,12,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1009848016,12,60,830,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1009638573,13,60,463,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1013147394,14,48,15,0,Mounting
0-0-210ace57-04f2-4b75-8754-38ffbd2a9580,9/19/17 18:56,1013307670,15,35,0,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1013165984,1,50,503,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1012034772,2,26,33,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1012170634,3,38,0,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1014508755,4,49,131,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1014629676,5,43,39,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1012062653,6,45,14,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1008269079,7,55,491,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1009691450,8,40,46,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1008723682,9,60,368,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1013356085,10,43,12,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1009848016,11,60,830,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1013147394,12,48,15,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1009626568,13,60,424,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1010784910,14,60,256,0,Mounting
0-0-471c9373-c68d-442e-a026-dc65f6cddc14,9/19/17 18:56,1012847485,15,34,2,1,Mounting
0-0-d8bae25d-feea-4d00-a4ff-c1b6619a0eaf,9/19/17 19:50,1008772739,1,29,46,1,Furniture Assembly
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1008900959,1,38,10,1,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1013785284,2,35,3,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1012038532,3,40,0,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1014983247,4,40,59,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1013428871,5,50,37,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1011948155,6,38,5,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1009711314,7,65,89,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1013131759,8,70,172,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1009062537,9,70,84,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1014571994,10,65,18,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1009636339,11,75,602,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1010118053,12,70,9,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1007559277,13,70,18,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1013542297,14,75,24,0,Moving Help
0-0-76a7d2f8-43ec-48e2-b5ba-c8787922969c,9/19/17 19:51,1012666042,15,34,0,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1008900959,1,38,10,1,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1013785284,2,35,3,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1012038532,3,40,0,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1014983247,4,40,59,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1013428871,5,50,37,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1011948155,6,38,5,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1009711314,7,65,89,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1013131759,8,70,172,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1009062537,9,70,84,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1014571994,10,65,18,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1010118053,11,70,9,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1007559277,12,70,18,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1013542297,13,75,24,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1007283421,14,75,164,0,Moving Help
0-0-71fec434-d85a-4432-85c1-b09db574a4ab,9/19/17 19:51,1012666042,15,34,0,0,Moving Help
0-0-f6cb8bca-36d4-4294-9824-152688fbd57d,9/19/17 19:51,1008772739,1,29,46,1,Furniture Assembly
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1009647188,1,45,227,1,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1014877120,2,47,265,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1012666042,3,34,0,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1014936192,4,40,91,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1013905700,5,43,104,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1007989993,6,45,188,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1009430873,7,50,506,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1015015238,8,48,152,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1009966020,9,50,542,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1010213519,10,50,1095,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1007963084,11,50,328,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1008954999,12,48,443,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1013547920,13,37,23,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1008008634,14,41,283,0,Moving Help
0-0-39a5710b-569c-4fc8-a992-0c36ac097fe0,9/19/17 20:07,1009069176,15,34,2,0,Moving Help
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1007064489,1,45,200,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1013165984,2,50,504,1,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1011914012,3,38,0,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1013229872,4,55,334,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1009618145,5,55,1058,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1006892359,6,51,228,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1014508755,7,49,131,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1013359522,8,55,210,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1013794735,9,55,151,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1014629676,10,43,39,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1007387389,11,55,251,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1008930827,12,50,397,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1013346350,13,51,142,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1010639046,14,56,265,0,Mounting
0-0-3989d1d7-c6dd-4c0b-be1b-17d876877b89,9/19/17 20:16,1013307670,15,35,0,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1013165984,1,50,504,1,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1013229872,2,55,334,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1013307670,3,35,0,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1014508755,4,49,131,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1013359522,5,55,210,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1013794735,6,55,151,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1014629676,7,43,39,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1007387389,8,55,251,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1008930827,9,50,397,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1010639046,10,56,265,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1014093099,11,37,12,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1014740602,12,45,11,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1014675294,13,38,69,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1009226132,14,60,1240,0,Mounting
0-0-a02ac87f-39e2-480c-9996-d05ee558c71f,9/19/17 20:18,1013356085,15,43,12,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1007064489,1,45,200,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1014315490,2,55,263,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1013307670,3,35,0,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1014508755,4,49,131,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1013794735,5,55,151,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1015018182,6,35,24,1,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1008930827,7,50,397,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1009646338,8,55,554,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1013346350,9,51,142,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1014318666,10,55,202,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1010639046,11,56,265,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1012062653,12,45,15,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1007081910,13,57,367,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1008269079,14,55,491,0,Mounting
0-0-9d3de774-407f-479a-8ded-90e1bc4a11b1,9/19/17 20:21,1012847485,15,34,2,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1007064489,1,45,200,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1014315490,2,55,263,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1012847485,3,34,2,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1013794735,4,55,151,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1015018182,5,35,24,1,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1008930827,6,50,397,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1009646338,7,55,554,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1013346350,8,51,142,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1014318666,9,55,202,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1010639046,10,56,265,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1012062653,11,45,15,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1007081910,12,57,367,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1008269079,13,55,491,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1009549431,14,58,526,0,Mounting
0-0-ae612e3d-84b9-4de6-abc9-a805755dab95,9/19/17 20:22,1013307670,15,35,0,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1013165984,1,50,504,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1010728906,2,50,1162,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1012170634,3,38,0,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1013229872,4,55,334,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1014315490,5,55,263,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1012043028,6,38,46,1,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1009846634,7,45,371,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1014629676,8,43,39,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1013346350,9,51,142,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1010639046,10,56,265,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1012062653,11,45,15,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1012023956,12,38,10,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1014093099,13,37,12,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1008269079,14,55,491,0,Mounting
0-0-4fba0be2-aee1-45b1-bf72-dc872220a0b2,9/19/17 20:29,1012847485,15,34,2,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1013165984,1,50,504,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1010728906,2,50,1162,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1012844094,3,100,0,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1013229872,4,55,334,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1014315490,5,55,263,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1012043028,6,38,46,1,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1009846634,7,45,371,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1014629676,8,43,39,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1013346350,9,51,142,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1010639046,10,56,265,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1012062653,11,45,15,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1012023956,12,38,10,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1014093099,13,37,12,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1008269079,14,55,491,0,Mounting
0-0-a3400aba-9208-4e5f-af46-8210942199b5,9/19/17 20:30,1012170634,15,38,0,0,Mounting
0-0-2af94b5a-6fa8-4e3f-aad9-0ad22bea1d0c,9/19/17 20:35,1013131759,1,70,172,0,Moving Help
0-0-2af94b5a-6fa8-4e3f-aad9-0ad22bea1d0c,9/19/17 20:35,1009062537,2,70,84,0,Moving Help
